# Lista de fotos esperadas para Pedidos Famat
# Colocá cada foto en images/productos/ con el nombre indicado (jpg recomendado).
# También se aceptan .webp o .png si renombrás o ajustás luego.
# Total: 342 productos

trapo-de-pisos-blanco-linea-10.jpg  |  producto  |  LINEA TRAPO PISO  |  Trapo de pisos blanco linea 10
trapo-de-pisos-gris-linea-10.jpg  |  producto  |  LINEA TRAPO PISO  |  Trapo de pisos gris linea 10
velas-cortas-10cm.jpg  |  producto  |  LINEA VELAS  |  Velas Cortas 10cm
velas-largas-20cm.jpg  |  producto  |  LINEA VELAS  |  Velas Largas 20cm
virulana-x10-lana-de-acero.jpg  |  producto  |  LINEA VIRULANA  |  Virulana x10 (lana de acero)
toallas-femeninas-doncella-x-8.jpg  |  producto  |  LINEA TOALLA FEMENINA - ALGODON  |  Toallas femeninas doncella x 8
protector-diario-doncella-x20.jpg  |  producto  |  LINEA TOALLA FEMENINA - ALGODON  |  Protector diario doncella x20
algodon-doncella.jpg  |  producto  |  LINEA TOALLA FEMENINA - ALGODON  |  Algodón doncella
shaapoo-p-autos.jpg  |  liquido  |  LINEA P/AUTO  |  Shaapoo P/autos
silicona-de-vainilla-y-transparente.jpg  |  liquido  |  LINEA P/AUTO  |  Silicona de vainilla y Transparente
limpiador-desengrasante-para-manos.jpg  |  liquido  |  LINEA P/AUTO  |  Limpiador desengrasante para manos
shampoo-para-autos-sin-frotar-850cc-en-20l-de-auga.jpg  |  liquido  |  LINEA P/AUTO  |  Shampoo para autos sin frotar 850cc en 20l de auga
renovador-vinilico-silicona.jpg  |  liquido  |  LINEA P/AUTO  |  Renovador Vinilico (silicona)
alcohol-puro.jpg  |  liquido  |  LINEA DE ALCOHOL  |  Alcohol puro
alcohol-de-quemar.jpg  |  liquido  |  LINEA DE ALCOHOL  |  Alcohol de quemar
quita-sarro.jpg  |  liquido  |  LINEA BAÑO  |  Quita Sarro
composicion-p-banos-quimicos.jpg  |  liquido  |  LINEA BAÑO  |  Composicion P/baños quimicos
limpiador-desinfectante-para-banos.jpg  |  liquido  |  LINEA BAÑO  |  Limpiador desinfectante para baños
bombas-efervescentes.jpg  |  liquido  |  LINEA DE BOMBAS  |  Bombas efervescentes
jabon-maravilla.jpg  |  liquido  |  LINEA DE BOMBAS  |  Jabon maravilla
bombas-blanqueadoras.jpg  |  liquido  |  LINEA DE BOMBAS  |  Bombas blanqueadoras
cera-blem.jpg  |  liquido  |  LINEA DE CERAS  |  Cera blem
cera-glo-cot.jpg  |  liquido  |  LINEA DE CERAS  |  Cera Glo Cot
cera-8m-incolora.jpg  |  liquido  |  LINEA DE CERAS  |  Cera 8M incolora
cera-echo-incolora.jpg  |  liquido  |  LINEA DE CERAS  |  Cera Echo incolora
cera-negra-roja-8m.jpg  |  liquido  |  LINEA DE CERAS  |  Cera Negra-Roja 8M
porcelanato-cera.jpg  |  liquido  |  LINEA DE CERAS  |  Porcelanato (CERA)
creolina.jpg  |  liquido  |  LINEA CREOLINA  |  Creolina
desengrasante-industrial.jpg  |  liquido  |  LINEA COCINA  |  Desengrasante industrial
desengrasante-cocina.jpg  |  liquido  |  LINEA COCINA  |  Desengrasante cocina
cif-en-crema.jpg  |  liquido  |  LINEA COCINA  |  Cif en Crema
limpia-horno.jpg  |  liquido  |  LINEA COCINA  |  Limpia Horno
derribante.jpg  |  liquido  |  LINEA DERRIBANTE P/INSECTO  |  Derribante
desodorante-p-piso.jpg  |  liquido  |  LINEA DESODORANTE P/PISO  |  Desodorante P/piso
desinfectante-p-piso.jpg  |  liquido  |  LINEA DESODORANTE P/PISO  |  Desinfectante P/piso
detergente-conc-neutro.jpg  |  liquido  |  LINEA DETERGENTE  |  Detergente conc. Neutro
detergente-nacarado.jpg  |  liquido  |  LINEA DETERGENTE  |  Detergente Nacarado
detergente-de-glicerina.jpg  |  liquido  |  LINEA DETERGENTE  |  Detergente de Glicerina
detergente-industrial.jpg  |  liquido  |  LINEA DETERGENTE  |  Detergente industrial
detergente-t-cif.jpg  |  liquido  |  LINEA DETERGENTE  |  Detergente T/Cif
detergente-conc-neutro-puro.jpg  |  liquido  |  LINEA DETERGENTE  |  Detergente conc-neutro puro
insecticida-perfumado-t-flit.jpg  |  liquido  |  LINEA INSECTICIDA (LIQUIDO)  |  Insecticida perfumado T/flit
repelente-p-mosquito.jpg  |  liquido  |  LINEA INSECTICIDA (LIQUIDO)  |  Repelente P/mosquito
jabon-liquido-ala-suav-premiun.jpg  |  liquido  |  LINEA JABON PREMIUM  |  Jabon liquido ala/suav. premiun
jabon-liquido-desengrasante.jpg  |  liquido  |  LINEA JABON PREMIUM  |  Jabon liquido desengrasante
jabon-liquido-famat-suav-doble-perfume.jpg  |  liquido  |  LINEA JABON PREMIUM  |  Jabon liquido Famat/suav. Doble perfume
jabon-liquido-ariel-premiun.jpg  |  liquido  |  LINEA JABON PREMIUM  |  Jabon liquido ariel premiun
jabon-liquido-ropa-fina.jpg  |  liquido  |  LINEA JABON PREMIUM  |  Jabon liquido ropa fina
jabon-liquido-skip-premiun.jpg  |  liquido  |  LINEA JABON PREMIUM  |  Jabon liquido skip premiun
jabon-ace.jpg  |  liquido  |  LINEA JABON PREMIUM  |  Jabon Ace
jabon-ultra-perfumado.jpg  |  liquido  |  LINEA JABON PREMIUM  |  Jabon ultra perfumado
jabon-liquido-ariel-eco.jpg  |  liquido  |  LINEA JABON ECONOMICO  |  Jabon liquido ARIEL Eco
jabon-skip-con-suavizante.jpg  |  liquido  |  LINEA JABON ECONOMICO  |  Jabon skip con suavizante
jabon-liquido-skip-eco.jpg  |  liquido  |  LINEA JABON ECONOMICO  |  Jabon liquido skip eco
jabon-liquido-ala-c-suavizante-eco.jpg  |  liquido  |  LINEA JABON ECONOMICO  |  Jabon liquido Ala c/suavizante eco
jabon-liquido-extra-c-suavizante.jpg  |  liquido  |  LINEA JABON ECONOMICO  |  Jabon liquido extra c/suavizante
jabon-tocador.jpg  |  liquido  |  LINEA JABON TOCADOR P/MANOS  |  Jabon Tocador
lavandina.jpg  |  liquido  |  LINEA LAVANDINA  |  Lavandina
lavandina-en-gel.jpg  |  liquido  |  LINEA LAVANDINA  |  Lavandina en gel
lavandina-r-blanca.jpg  |  liquido  |  LINEA LAVANDINA  |  Lavandina R/blanca
lavandina-r-color.jpg  |  liquido  |  LINEA LAVANDINA  |  Lavandina R/color
abrillantador-p-lavavajillas.jpg  |  liquido  |  LINEA LAVAVAJILLAS  |  Abrillantador P/lavavajillas
sal-p-lavavaijllas.jpg  |  liquido  |  LINEA LAVAVAJILLAS  |  Sal P/lavavaijllas
jabon-en-gel-p-lavavajillas.jpg  |  liquido  |  LINEA LAVAVAJILLAS  |  Jabon en gel P/lavavajillas
limpia-vidrios.jpg  |  liquido  |  LINEA LIMPIA VIDRIOS (LIQUIDO)  |  Limpia vidrios
lava-matic.jpg  |  liquido  |  LINEA LIMPIADOR P/LAVARROPA  |  Lava Matic
pastilla-limpia-lavarropas-x12-caja.jpg  |  liquido  |  LINEA LIMPIADOR P/LAVARROPA  |  Pastilla limpia lavarropas x12 (caja)
pastilla-limpia-lavarropas-c-u.jpg  |  liquido  |  LINEA LIMPIADOR P/LAVARROPA  |  Pastilla limpia lavarropas C/U
liquido-p-lampazo-c-cera-fragancia-frutilla.jpg  |  liquido  |  LINEA LIQUIDO P/LAMPAZO  |  Liquido P/lampazo C/cera Fragancia frutilla
liquido-p-lampazo-siliconado-y-perfumado.jpg  |  liquido  |  LINEA LIQUIDO P/LAMPAZO  |  Liquido P/lampazo siliconado y perfumado
liquido-lampazo-plus.jpg  |  liquido  |  LINEA LIQUIDO P/LAMPAZO  |  Liquido lampazo plus
lustra-mueble-cremoso.jpg  |  liquido  |  LINEA LUSTRA MUEBLES (LIQUIDO)  |  Lustra mueble cremoso
mata-alacran.jpg  |  liquido  |  LINEA MATA ALACRAN  |  Mata alacran
doy-pack-limpia-vidrio.jpg  |  liquido  |  LINEA DOY PACK  |  Doy Pack limpia vidrio
doy-pack-lysoform.jpg  |  liquido  |  LINEA DOY PACK  |  Doy Pack lysoform
perfume-p-ropa-al-alcohol.jpg  |  liquido  |  LINEA PERFUME P/ROPA  |  Perfume P/ropa al alcohol
perfume-p-ropa-al-agua.jpg  |  liquido  |  LINEA PERFUME P/ROPA  |  Perfume P/ropa al agua
perfumina.jpg  |  liquido  |  LINEA PERFUME P/ROPA  |  Perfumina
cloro.jpg  |  liquido  |  LINEA PILETA (LIQUIDO)  |  Cloro
pastillas-de-cloro-triple-accion-x-5-200g.jpg  |  liquido  |  LINEA PILETA (LIQUIDO)  |  Pastillas de cloro triple accion x 5 200g
pastillas-de-cloro-triple-accion-c-u-200g.jpg  |  liquido  |  LINEA PILETA (LIQUIDO)  |  Pastillas de cloro triple accion C/U 200g
pastilla-de-cloro-50g.jpg  |  liquido  |  LINEA PILETA (LIQUIDO)  |  Pastilla de cloro 50g
clarificante-precipitante.jpg  |  liquido  |  LINEA PILETA (LIQUIDO)  |  Clarificante Precipitante
alguicida.jpg  |  liquido  |  LINEA PILETA (LIQUIDO)  |  Alguicida
cloro-granulado.jpg  |  liquido  |  LINEA PILETA (LIQUIDO)  |  Cloro granulado
cloro-granulado-multifuncion.jpg  |  liquido  |  LINEA PILETA (LIQUIDO)  |  Cloro granulado multifuncion
regulador-ph.jpg  |  liquido  |  LINEA PILETA (LIQUIDO)  |  Regulador pH
quita-manchas-trenet.jpg  |  liquido  |  LINEA QUITA MANCHAS P/ROPA  |  Quita manchas Trenet
quita-manchas-oxi.jpg  |  liquido  |  LINEA QUITA MANCHAS P/ROPA  |  Quita manchas oxi
repelente-para-perro-y-gato-no-toxico.jpg  |  liquido  |  LINEA REPELENTE P/PERROGATO  |  Repelente para perRo y gato (NO Toxico)
shampoo-enjuague-sedal.jpg  |  liquido  |  LINEA SHAMPOO-ENJUAGUE  |  Shampoo-enjuague sedal
crema-enjuague-canino.jpg  |  liquido  |  LINEA SHAMPOO PERRO  |  Crema enjuague canino
shampoo-canino.jpg  |  liquido  |  LINEA SHAMPOO PERRO  |  Shampoo canino
suavizante-celeste-clasico.jpg  |  liquido  |  LINEA SUAVIZANTE  |  Suavizante celeste Clasico
suavizante-blanco-clasico.jpg  |  liquido  |  LINEA SUAVIZANTE  |  Suavizante Blanco Clasico
suavizante-comfort.jpg  |  liquido  |  LINEA SUAVIZANTE  |  Suavizante comfort
suavizante-coniglio.jpg  |  liquido  |  LINEA SUAVIZANTE  |  Suavizante coniglio
suavizante-vivere.jpg  |  liquido  |  LINEA SUAVIZANTE  |  Suavizante vivere
suavizante-downy-doble-perfume.jpg  |  liquido  |  LINEA SUAVIZANTE  |  Suavizante Downy Doble Perfume
suavizante-ultra-perfumado.jpg  |  liquido  |  LINEA SUAVIZANTE  |  Suavizante ultra perfumado
vinagre-de-limpieza.jpg  |  liquido  |  LINEA VINAGRE  |  Vinagre de limpieza
comida-p-gato-vagoneta.jpg  |  granel  |  LINEA BALANCEADO ANIMALES (GRANEL)  |  Comida P/gato Vagoneta
comida-p-cachorro-vagoneta.jpg  |  granel  |  LINEA BALANCEADO ANIMALES (GRANEL)  |  Comida P/cachorro Vagoneta
comida-p-perro-vagoneta.jpg  |  granel  |  LINEA BALANCEADO ANIMALES (GRANEL)  |  comida P/perro Vagoneta
balanceado-p-conejo.jpg  |  granel  |  LINEA BALANCEADO ANIMALES (GRANEL)  |  Balanceado P/conejo
bicarbonato-de-sodio.jpg  |  granel  |  LINEA DE BICARBONATO - PERCARBONATO  |  Bicarbonato de sodio
percarbonato.jpg  |  granel  |  LINEA DE BICARBONATO - PERCARBONATO  |  Percarbonato
polvo-limpiador-tipo-odex.jpg  |  granel  |  LINEA COCINA (GRANEL)  |  Polvo limpiador tipo odex
jabon-en-polvo-clorado.jpg  |  granel  |  LINEA JABON EN POLVO X KILO  |  jabon en polvo clorado
jabon-en-polvo.jpg  |  granel  |  LINEA JABON EN POLVO X KILO  |  jabon en polvo
soda-cautica-granulado.jpg  |  granel  |  LINEA SODA CAUTICA X KILO  |  Soda Cautica granulado
